user_id,start_timestamp,start_date,start_hour,start_day_of_week,city,state,device,age,age_group,income,income_bracket,acquisition_source,completed,dropped_at_step,dropped_at_step_number,step_label,total_time_seconds
USR009283,2026-03-21T00:51:31,21-03-2026,0,Saturday,Bengaluru,Karnataka,mobile_android,41,40-44,64654,Upper-Middle,email,0,step_1_mobile_entry,1,Mobile Entry,1556
USR009284,2026-04-03T07:00:52,03-04-2026,7,Friday,Pune,Maharashtra,desktop,26,25-29,47333,Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,1013
USR009285,2026-06-15T06:06:11,15-06-2026,6,Monday,Mumbai,Maharashtra,mobile_ios,31,30-34,37262,Middle,organic_search,1,completed,9,Completed,639
USR009286,2026-02-15T07:51:57,15-02-2026,7,Sunday,Hyderabad,Telangana,mobile_android,25,25-29,64189,Upper-Middle,organic_search,1,completed,9,Completed,1038
USR009287,2026-02-19T06:01:13,19-02-2026,6,Thursday,Mumbai,Maharashtra,mobile_android,32,30-34,54706,Upper-Middle,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,1782
USR009288,2026-04-13T13:02:23,13-04-2026,13,Monday,Delhi,Delhi,mobile_android,36,35-39,40278,Middle,organic_search,0,step_3_personal_details,3,Personal Details,1736
USR009289,2026-04-21T20:07:24,21-04-2026,20,Tuesday,Delhi,Delhi,mobile_android,33,30-34,71188,Upper-Middle,social_media,1,completed,9,Completed,467
USR009290,2026-03-28T05:56:56,28-03-2026,5,Saturday,Hyderabad,Telangana,desktop,41,40-44,64896,Upper-Middle,organic_search,0,step_4_pan_upload,4,PAN Upload,510
USR009291,2026-04-28T14:30:57,28-04-2026,14,Tuesday,Kolkata,West Bengal,desktop,34,30-34,63395,Upper-Middle,organic_search,0,step_6_income_details,6,Income Details,367
USR009292,2026-01-22T16:05:18,22-01-2026,16,Thursday,Bengaluru,Karnataka,desktop,35,35-39,72501,Upper-Middle,social_media,1,completed,9,Completed,996
USR009293,2026-04-14T17:51:21,14-04-2026,17,Tuesday,Delhi,Delhi,mobile_android,39,35-39,71068,Upper-Middle,paid_ads,1,completed,9,Completed,293
USR009294,2026-05-21T17:32:55,21-05-2026,17,Thursday,Delhi,Delhi,mobile_ios,51,45+,81048,High,organic_search,1,completed,9,Completed,244
USR009295,2026-03-03T18:49:36,03-03-2026,18,Tuesday,Mumbai,Maharashtra,desktop,27,25-29,73803,Upper-Middle,social_media,1,completed,9,Completed,605
USR009296,2026-03-14T15:28:30,14-03-2026,15,Saturday,Mumbai,Maharashtra,desktop,39,35-39,85044,High,paid_ads,0,step_4_pan_upload,4,PAN Upload,511
USR009297,2026-03-31T17:04:41,31-03-2026,17,Tuesday,Delhi,Delhi,desktop,41,40-44,42764,Middle,paid_ads,1,completed,9,Completed,493
USR009298,2026-01-31T04:35:12,31-01-2026,4,Saturday,Bengaluru,Karnataka,desktop,37,35-39,97738,High,paid_ads,0,step_8_final_submit,8,Final Submit,1529
USR009299,2026-06-21T08:21:08,21-06-2026,8,Sunday,Bengaluru,Karnataka,desktop,34,30-34,103417,High,paid_ads,0,step_3_personal_details,3,Personal Details,1532
USR009300,2026-04-20T06:50:57,20-04-2026,6,Monday,Mumbai,Maharashtra,mobile_android,35,35-39,76863,Upper-Middle,organic_search,0,step_6_income_details,6,Income Details,79
USR009301,2026-03-22T02:44:42,22-03-2026,2,Sunday,Hyderabad,Telangana,desktop,31,30-34,44840,Middle,organic_search,1,completed,9,Completed,958
USR009302,2026-03-26T18:56:41,26-03-2026,18,Thursday,Hyderabad,Telangana,mobile_android,21,21-24,57958,Upper-Middle,email,1,completed,9,Completed,865
USR009303,2026-06-17T15:40:52,17-06-2026,15,Wednesday,Bengaluru,Karnataka,mobile_android,47,45+,59677,Upper-Middle,social_media,1,completed,9,Completed,494
USR009304,2026-06-14T03:48:37,14-06-2026,3,Sunday,Ahmedabad,Gujarat,mobile_android,22,21-24,44961,Middle,paid_ads,1,completed,9,Completed,1179
USR009305,2026-06-14T14:22:27,14-06-2026,14,Sunday,Mumbai,Maharashtra,tablet,33,30-34,76313,Upper-Middle,email,1,completed,9,Completed,493
USR009306,2026-06-01T09:32:05,01-06-2026,9,Monday,Bengaluru,Karnataka,mobile_android,21,21-24,111543,High,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,715
USR009307,2026-05-23T10:45:07,23-05-2026,10,Saturday,Pune,Maharashtra,mobile_ios,28,25-29,43700,Middle,referral,0,step_4_pan_upload,4,PAN Upload,1050
USR009308,2026-03-30T01:55:08,30-03-2026,1,Monday,Mumbai,Maharashtra,mobile_android,32,30-34,85299,High,social_media,0,step_4_pan_upload,4,PAN Upload,333
USR009309,2026-06-13T02:43:19,13-06-2026,2,Saturday,Delhi,Delhi,mobile_android,42,40-44,38318,Middle,paid_ads,1,completed,9,Completed,540
USR009310,2026-05-15T11:16:42,15-05-2026,11,Friday,Hyderabad,Telangana,mobile_android,28,25-29,51493,Upper-Middle,organic_search,0,step_3_personal_details,3,Personal Details,467
USR009311,2026-04-10T00:32:12,10-04-2026,0,Friday,Delhi,Delhi,desktop,21,21-24,35819,Middle,social_media,0,step_2_otp_verification,2,OTP Verification,937
USR009312,2026-06-09T06:26:34,09-06-2026,6,Tuesday,Hyderabad,Telangana,mobile_ios,29,25-29,49614,Middle,email,0,step_5_aadhaar_verify,5,Aadhaar Verify,793
USR009313,2026-02-16T15:38:04,16-02-2026,15,Monday,Mumbai,Maharashtra,mobile_ios,32,30-34,52287,Upper-Middle,organic_search,1,completed,9,Completed,1589
USR009314,2026-05-06T07:50:51,06-05-2026,7,Wednesday,Chennai,Tamil Nadu,mobile_ios,21,21-24,67251,Upper-Middle,referral,0,step_7_loan_preferences,7,Loan Preferences,561
USR009315,2026-02-07T09:50:36,07-02-2026,9,Saturday,Kolkata,West Bengal,mobile_android,21,21-24,71702,Upper-Middle,referral,1,completed,9,Completed,100
USR009316,2026-02-15T23:03:44,15-02-2026,23,Sunday,Mumbai,Maharashtra,mobile_android,30,30-34,119519,High,referral,0,step_5_aadhaar_verify,5,Aadhaar Verify,1527
USR009317,2026-05-12T02:31:18,12-05-2026,2,Tuesday,Delhi,Delhi,mobile_ios,44,40-44,57923,Upper-Middle,organic_search,1,completed,9,Completed,997
USR009318,2026-06-19T09:35:47,19-06-2026,9,Friday,Delhi,Delhi,mobile_android,34,30-34,58030,Upper-Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,1505
USR009319,2026-05-22T18:24:52,22-05-2026,18,Friday,Pune,Maharashtra,desktop,24,21-24,91284,High,paid_ads,1,completed,9,Completed,909
USR009320,2026-03-27T22:32:30,27-03-2026,22,Friday,Ahmedabad,Gujarat,desktop,29,25-29,65831,Upper-Middle,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,979
USR009321,2026-06-23T14:26:08,23-06-2026,14,Tuesday,Bengaluru,Karnataka,mobile_ios,39,35-39,70802,Upper-Middle,organic_search,0,step_3_personal_details,3,Personal Details,753
USR009322,2026-03-24T10:56:04,24-03-2026,10,Tuesday,Delhi,Delhi,desktop,31,30-34,62493,Upper-Middle,organic_search,1,completed,9,Completed,106
USR009323,2026-02-25T08:08:10,25-02-2026,8,Wednesday,Ahmedabad,Gujarat,mobile_ios,41,40-44,69844,Upper-Middle,organic_search,1,completed,9,Completed,1465
USR009324,2026-04-10T20:43:50,10-04-2026,20,Friday,Ahmedabad,Gujarat,mobile_android,27,25-29,58761,Upper-Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,227
USR009325,2026-04-26T07:44:54,26-04-2026,7,Sunday,Ahmedabad,Gujarat,mobile_android,31,30-34,78964,Upper-Middle,social_media,1,completed,9,Completed,685
USR009326,2026-06-17T09:51:24,17-06-2026,9,Wednesday,Delhi,Delhi,mobile_ios,35,35-39,56318,Upper-Middle,social_media,0,step_4_pan_upload,4,PAN Upload,1255
USR009327,2026-06-09T12:44:25,09-06-2026,12,Tuesday,Chennai,Tamil Nadu,mobile_android,21,21-24,64013,Upper-Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,728
USR009328,2026-01-17T18:48:08,17-01-2026,18,Saturday,Bengaluru,Karnataka,desktop,30,30-34,58208,Upper-Middle,organic_search,1,completed,9,Completed,1503
USR009329,2026-06-04T17:42:07,04-06-2026,17,Thursday,Pune,Maharashtra,desktop,32,30-34,49745,Middle,paid_ads,0,step_7_loan_preferences,7,Loan Preferences,521
USR009330,2026-01-18T19:39:12,18-01-2026,19,Sunday,Kolkata,West Bengal,desktop,27,25-29,51133,Upper-Middle,social_media,1,completed,9,Completed,905
USR009331,2026-06-21T21:35:13,21-06-2026,21,Sunday,Bengaluru,Karnataka,mobile_ios,38,35-39,68973,Upper-Middle,paid_ads,1,completed,9,Completed,1051
USR009332,2026-05-04T13:56:36,04-05-2026,13,Monday,Mumbai,Maharashtra,mobile_android,31,30-34,61578,Upper-Middle,referral,1,completed,9,Completed,1206
USR009333,2026-01-26T05:57:32,26-01-2026,5,Monday,Kolkata,West Bengal,desktop,40,40-44,53461,Upper-Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,1514
USR009334,2026-01-03T06:52:37,03-01-2026,6,Saturday,Delhi,Delhi,mobile_ios,28,25-29,77603,Upper-Middle,organic_search,0,step_6_income_details,6,Income Details,994
USR009335,2026-03-31T08:02:47,31-03-2026,8,Tuesday,Mumbai,Maharashtra,mobile_android,26,25-29,47191,Middle,paid_ads,0,step_6_income_details,6,Income Details,1732
USR009336,2026-01-31T08:21:13,31-01-2026,8,Saturday,Ahmedabad,Gujarat,mobile_android,34,30-34,43464,Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,1383
USR009337,2026-05-11T03:26:57,11-05-2026,3,Monday,Chennai,Tamil Nadu,mobile_android,31,30-34,80320,High,paid_ads,0,step_6_income_details,6,Income Details,733
USR009338,2026-05-30T18:34:32,30-05-2026,18,Saturday,Delhi,Delhi,mobile_android,23,21-24,52476,Upper-Middle,email,1,completed,9,Completed,1514
USR009339,2026-03-30T18:08:37,30-03-2026,18,Monday,Bengaluru,Karnataka,mobile_android,23,21-24,47859,Middle,referral,1,completed,9,Completed,1306
USR009340,2026-06-27T08:17:14,27-06-2026,8,Saturday,Hyderabad,Telangana,mobile_ios,40,40-44,85915,High,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,470
USR009341,2026-04-30T20:10:18,30-04-2026,20,Thursday,Ahmedabad,Gujarat,mobile_android,25,25-29,43042,Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,633
USR009342,2026-06-03T15:30:44,03-06-2026,15,Wednesday,Mumbai,Maharashtra,mobile_android,31,30-34,76763,Upper-Middle,referral,1,completed,9,Completed,1304
USR009343,2026-04-28T02:38:40,28-04-2026,2,Tuesday,Pune,Maharashtra,desktop,37,35-39,69723,Upper-Middle,social_media,1,completed,9,Completed,606
USR009344,2026-02-11T17:36:45,11-02-2026,17,Wednesday,Delhi,Delhi,mobile_android,42,40-44,28864,Middle,social_media,1,completed,9,Completed,786
USR009345,2026-02-20T07:14:25,20-02-2026,7,Friday,Delhi,Delhi,mobile_android,34,30-34,57264,Upper-Middle,referral,0,step_3_personal_details,3,Personal Details,1326
USR009346,2026-04-02T11:01:54,02-04-2026,11,Thursday,Pune,Maharashtra,mobile_android,26,25-29,30293,Middle,social_media,0,step_4_pan_upload,4,PAN Upload,253
USR009347,2026-02-28T08:37:48,28-02-2026,8,Saturday,Bengaluru,Karnataka,mobile_android,33,30-34,89567,High,paid_ads,0,step_2_otp_verification,2,OTP Verification,1707
USR009348,2026-06-17T17:10:21,17-06-2026,17,Wednesday,Bengaluru,Karnataka,tablet,25,25-29,70937,Upper-Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,1555
USR009349,2026-04-16T09:50:59,16-04-2026,9,Thursday,Mumbai,Maharashtra,mobile_android,38,35-39,84652,High,organic_search,0,step_6_income_details,6,Income Details,396
USR009350,2026-05-30T13:26:48,30-05-2026,13,Saturday,Hyderabad,Telangana,mobile_android,36,35-39,46948,Middle,paid_ads,1,completed,9,Completed,1187
USR009351,2026-02-20T09:31:44,20-02-2026,9,Friday,Mumbai,Maharashtra,mobile_ios,29,25-29,35698,Middle,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,514
USR009352,2026-01-06T19:53:28,06-01-2026,19,Tuesday,Chennai,Tamil Nadu,desktop,27,25-29,52562,Upper-Middle,referral,0,step_4_pan_upload,4,PAN Upload,202
USR009353,2026-01-15T12:52:16,15-01-2026,12,Thursday,Delhi,Delhi,mobile_ios,32,30-34,40530,Middle,email,0,step_4_pan_upload,4,PAN Upload,380
USR009354,2026-04-01T16:47:44,01-04-2026,16,Wednesday,Delhi,Delhi,mobile_android,26,25-29,73059,Upper-Middle,paid_ads,1,completed,9,Completed,1393
USR009355,2026-01-19T17:29:29,19-01-2026,17,Monday,Ahmedabad,Gujarat,desktop,34,30-34,31070,Middle,paid_ads,1,completed,9,Completed,612
USR009356,2026-04-14T19:52:58,14-04-2026,19,Tuesday,Delhi,Delhi,mobile_android,32,30-34,49862,Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,596
USR009357,2026-06-14T01:50:15,14-06-2026,1,Sunday,Mumbai,Maharashtra,mobile_android,23,21-24,78606,Upper-Middle,paid_ads,0,step_6_income_details,6,Income Details,181
USR009358,2026-05-05T08:21:09,05-05-2026,8,Tuesday,Mumbai,Maharashtra,desktop,27,25-29,57153,Upper-Middle,referral,1,completed,9,Completed,285
USR009359,2026-04-27T01:59:00,27-04-2026,1,Monday,Bengaluru,Karnataka,desktop,32,30-34,108311,High,social_media,1,completed,9,Completed,678
USR009360,2026-02-24T21:08:17,24-02-2026,21,Tuesday,Hyderabad,Telangana,mobile_android,33,30-34,56314,Upper-Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,700
USR009361,2026-05-20T23:13:59,20-05-2026,23,Wednesday,Delhi,Delhi,mobile_ios,27,25-29,48939,Middle,organic_search,1,completed,9,Completed,1418
USR009362,2026-05-11T22:32:38,11-05-2026,22,Monday,Ahmedabad,Gujarat,mobile_android,33,30-34,28095,Middle,social_media,1,completed,9,Completed,205
USR009363,2026-01-28T13:42:23,28-01-2026,13,Wednesday,Chennai,Tamil Nadu,mobile_ios,31,30-34,58543,Upper-Middle,email,1,completed,9,Completed,1551
USR009364,2026-03-26T09:37:19,26-03-2026,9,Thursday,Delhi,Delhi,mobile_android,46,45+,40072,Middle,paid_ads,0,step_7_loan_preferences,7,Loan Preferences,757
USR009365,2026-02-11T10:13:58,11-02-2026,10,Wednesday,Kolkata,West Bengal,desktop,25,25-29,46040,Middle,paid_ads,1,completed,9,Completed,1716
USR009366,2026-05-09T15:05:20,09-05-2026,15,Saturday,Mumbai,Maharashtra,mobile_android,32,30-34,82319,High,referral,1,completed,9,Completed,357
USR009367,2026-06-10T23:33:56,10-06-2026,23,Wednesday,Pune,Maharashtra,desktop,21,21-24,50476,Upper-Middle,referral,0,step_6_income_details,6,Income Details,1527
USR009368,2026-03-14T06:05:24,14-03-2026,6,Saturday,Bengaluru,Karnataka,mobile_android,27,25-29,73773,Upper-Middle,referral,1,completed,9,Completed,506
USR009369,2026-03-13T23:35:29,13-03-2026,23,Friday,Bengaluru,Karnataka,desktop,24,21-24,110309,High,paid_ads,1,completed,9,Completed,695
USR009370,2026-04-23T01:01:20,23-04-2026,1,Thursday,Kolkata,West Bengal,mobile_android,24,21-24,36490,Middle,social_media,0,step_6_income_details,6,Income Details,1431
USR009371,2026-06-25T00:36:45,25-06-2026,0,Thursday,Mumbai,Maharashtra,mobile_ios,33,30-34,38257,Middle,social_media,1,completed,9,Completed,884
USR009372,2026-01-29T11:40:20,29-01-2026,11,Thursday,Delhi,Delhi,mobile_ios,47,45+,50580,Upper-Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,1045
USR009373,2026-05-06T12:19:10,06-05-2026,12,Wednesday,Mumbai,Maharashtra,mobile_android,40,40-44,59944,Upper-Middle,paid_ads,1,completed,9,Completed,348
USR009374,2026-06-15T16:24:38,15-06-2026,16,Monday,Delhi,Delhi,mobile_android,38,35-39,55054,Upper-Middle,paid_ads,1,completed,9,Completed,533
USR009375,2026-04-22T09:43:21,22-04-2026,9,Wednesday,Mumbai,Maharashtra,desktop,36,35-39,63585,Upper-Middle,organic_search,1,completed,9,Completed,472
USR009376,2026-05-07T11:12:55,07-05-2026,11,Thursday,Hyderabad,Telangana,mobile_ios,40,40-44,55952,Upper-Middle,paid_ads,1,completed,9,Completed,1354
USR009377,2026-05-03T18:25:52,03-05-2026,18,Sunday,Chennai,Tamil Nadu,mobile_android,26,25-29,63930,Upper-Middle,email,0,step_6_income_details,6,Income Details,463
USR009378,2026-05-21T21:58:29,21-05-2026,21,Thursday,Kolkata,West Bengal,mobile_android,36,35-39,30230,Middle,social_media,1,completed,9,Completed,1596
USR009379,2026-04-03T06:38:25,03-04-2026,6,Friday,Mumbai,Maharashtra,desktop,24,21-24,50979,Upper-Middle,paid_ads,0,step_6_income_details,6,Income Details,1475
USR009380,2026-03-04T21:29:48,04-03-2026,21,Wednesday,Delhi,Delhi,mobile_android,39,35-39,62472,Upper-Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,210
USR009381,2026-02-11T06:50:07,11-02-2026,6,Wednesday,Chennai,Tamil Nadu,tablet,29,25-29,99306,High,social_media,0,step_3_personal_details,3,Personal Details,214
USR009382,2026-05-23T03:27:12,23-05-2026,3,Saturday,Hyderabad,Telangana,desktop,41,40-44,37906,Middle,paid_ads,1,completed,9,Completed,1050
USR009383,2026-01-24T18:50:23,24-01-2026,18,Saturday,Chennai,Tamil Nadu,desktop,23,21-24,51797,Upper-Middle,social_media,0,step_3_personal_details,3,Personal Details,1101
USR009384,2026-06-16T06:59:27,16-06-2026,6,Tuesday,Hyderabad,Telangana,desktop,48,45+,65815,Upper-Middle,paid_ads,1,completed,9,Completed,1091
USR009385,2026-01-07T02:16:10,07-01-2026,2,Wednesday,Delhi,Delhi,tablet,31,30-34,88185,High,social_media,1,completed,9,Completed,1787
USR009386,2026-02-04T14:54:36,04-02-2026,14,Wednesday,Bengaluru,Karnataka,mobile_android,35,35-39,22778,Low,organic_search,1,completed,9,Completed,217
USR009387,2026-04-15T23:40:38,15-04-2026,23,Wednesday,Bengaluru,Karnataka,mobile_android,34,30-34,70039,Upper-Middle,paid_ads,1,completed,9,Completed,1768
USR009388,2026-05-16T13:03:47,16-05-2026,13,Saturday,Chennai,Tamil Nadu,mobile_android,26,25-29,59798,Upper-Middle,referral,0,step_4_pan_upload,4,PAN Upload,220
USR009389,2026-05-21T18:55:45,21-05-2026,18,Thursday,Chennai,Tamil Nadu,mobile_android,36,35-39,61531,Upper-Middle,paid_ads,1,completed,9,Completed,1641
USR009390,2026-01-15T02:32:07,15-01-2026,2,Thursday,Bengaluru,Karnataka,mobile_android,30,30-34,72419,Upper-Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,858
USR009391,2026-06-11T23:18:36,11-06-2026,23,Thursday,Delhi,Delhi,mobile_android,21,21-24,83677,High,organic_search,0,step_4_pan_upload,4,PAN Upload,1399
USR009392,2026-06-16T06:10:32,16-06-2026,6,Tuesday,Mumbai,Maharashtra,mobile_ios,21,21-24,46890,Middle,referral,0,step_3_personal_details,3,Personal Details,220
USR009393,2026-02-04T20:28:43,04-02-2026,20,Wednesday,Bengaluru,Karnataka,mobile_android,40,40-44,70107,Upper-Middle,paid_ads,1,completed,9,Completed,512
USR009394,2026-01-12T01:52:46,12-01-2026,1,Monday,Hyderabad,Telangana,mobile_android,38,35-39,70308,Upper-Middle,referral,1,completed,9,Completed,1442
USR009395,2026-02-03T23:02:13,03-02-2026,23,Tuesday,Bengaluru,Karnataka,mobile_android,21,21-24,69144,Upper-Middle,organic_search,0,step_8_final_submit,8,Final Submit,1660
USR009396,2026-06-28T03:44:24,28-06-2026,3,Sunday,Hyderabad,Telangana,mobile_android,36,35-39,45364,Middle,organic_search,1,completed,9,Completed,1280
USR009397,2026-03-03T03:11:53,03-03-2026,3,Tuesday,Delhi,Delhi,mobile_android,26,25-29,35357,Middle,organic_search,0,step_4_pan_upload,4,PAN Upload,1252
USR009398,2026-01-05T21:36:07,05-01-2026,21,Monday,Pune,Maharashtra,desktop,26,25-29,75572,Upper-Middle,social_media,1,completed,9,Completed,807
USR009399,2026-05-10T15:39:34,10-05-2026,15,Sunday,Bengaluru,Karnataka,mobile_android,41,40-44,61870,Upper-Middle,organic_search,1,completed,9,Completed,1270
USR009400,2026-01-13T12:51:14,13-01-2026,12,Tuesday,Chennai,Tamil Nadu,mobile_ios,32,30-34,63767,Upper-Middle,social_media,1,completed,9,Completed,441
USR009401,2026-05-09T15:39:49,09-05-2026,15,Saturday,Hyderabad,Telangana,mobile_android,27,25-29,53714,Upper-Middle,paid_ads,1,completed,9,Completed,1020
USR009402,2026-05-26T20:50:53,26-05-2026,20,Tuesday,Delhi,Delhi,tablet,39,35-39,63347,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,877
USR009403,2026-01-13T09:02:42,13-01-2026,9,Tuesday,Delhi,Delhi,mobile_ios,21,21-24,44306,Middle,paid_ads,1,completed,9,Completed,1653
USR009404,2026-05-20T19:08:07,20-05-2026,19,Wednesday,Bengaluru,Karnataka,desktop,21,21-24,59991,Upper-Middle,paid_ads,1,completed,9,Completed,1744
USR009405,2026-03-08T18:28:35,08-03-2026,18,Sunday,Hyderabad,Telangana,mobile_ios,40,40-44,51924,Upper-Middle,paid_ads,1,completed,9,Completed,527
USR009406,2026-03-03T05:55:59,03-03-2026,5,Tuesday,Hyderabad,Telangana,mobile_android,44,40-44,62741,Upper-Middle,social_media,1,completed,9,Completed,862
USR009407,2026-01-17T15:15:37,17-01-2026,15,Saturday,Pune,Maharashtra,mobile_android,34,30-34,60066,Upper-Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,1167
USR009408,2026-03-10T15:41:56,10-03-2026,15,Tuesday,Bengaluru,Karnataka,mobile_android,40,40-44,75045,Upper-Middle,organic_search,0,step_3_personal_details,3,Personal Details,681
USR009409,2026-02-02T19:26:19,02-02-2026,19,Monday,Delhi,Delhi,mobile_android,42,40-44,63531,Upper-Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,304
USR009410,2026-05-15T04:03:44,15-05-2026,4,Friday,Ahmedabad,Gujarat,mobile_android,29,25-29,37722,Middle,social_media,0,step_6_income_details,6,Income Details,1553
USR009411,2026-05-07T06:48:51,07-05-2026,6,Thursday,Mumbai,Maharashtra,mobile_android,32,30-34,45023,Middle,email,1,completed,9,Completed,907
USR009412,2026-03-30T01:03:24,30-03-2026,1,Monday,Bengaluru,Karnataka,mobile_android,30,30-34,50630,Upper-Middle,referral,0,step_3_personal_details,3,Personal Details,718
USR009413,2026-01-25T11:45:14,25-01-2026,11,Sunday,Mumbai,Maharashtra,mobile_android,32,30-34,79790,Upper-Middle,referral,0,step_5_aadhaar_verify,5,Aadhaar Verify,847
USR009414,2026-01-09T09:53:25,09-01-2026,9,Friday,Kolkata,West Bengal,mobile_android,39,35-39,42080,Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,300
USR009415,2026-04-09T00:35:24,09-04-2026,0,Thursday,Mumbai,Maharashtra,desktop,23,21-24,88460,High,social_media,0,step_6_income_details,6,Income Details,1117
USR009416,2026-04-04T00:51:31,04-04-2026,0,Saturday,Chennai,Tamil Nadu,mobile_android,46,45+,66289,Upper-Middle,organic_search,0,step_3_personal_details,3,Personal Details,515
USR009417,2026-05-12T15:03:26,12-05-2026,15,Tuesday,Ahmedabad,Gujarat,mobile_android,21,21-24,37013,Middle,paid_ads,1,completed,9,Completed,498
USR009418,2026-01-14T20:36:51,14-01-2026,20,Wednesday,Delhi,Delhi,mobile_ios,31,30-34,47799,Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,1276
USR009419,2026-06-19T04:35:13,19-06-2026,4,Friday,Pune,Maharashtra,mobile_ios,21,21-24,58905,Upper-Middle,organic_search,0,step_7_loan_preferences,7,Loan Preferences,426
USR009420,2026-02-25T00:34:38,25-02-2026,0,Wednesday,Kolkata,West Bengal,mobile_android,45,45+,47798,Middle,paid_ads,0,step_3_personal_details,3,Personal Details,968
USR009421,2026-04-21T10:06:58,21-04-2026,10,Tuesday,Mumbai,Maharashtra,mobile_android,21,21-24,64346,Upper-Middle,paid_ads,0,step_6_income_details,6,Income Details,872
USR009422,2026-06-24T09:02:51,24-06-2026,9,Wednesday,Ahmedabad,Gujarat,desktop,29,25-29,42193,Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,1380
USR009423,2026-01-16T13:44:38,16-01-2026,13,Friday,Bengaluru,Karnataka,mobile_android,49,45+,59043,Upper-Middle,social_media,0,step_3_personal_details,3,Personal Details,1267
USR009424,2026-06-28T02:13:44,28-06-2026,2,Sunday,Hyderabad,Telangana,mobile_android,32,30-34,63563,Upper-Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,1099
USR009425,2026-01-15T22:36:27,15-01-2026,22,Thursday,Chennai,Tamil Nadu,mobile_ios,21,21-24,34034,Middle,organic_search,1,completed,9,Completed,1579
USR009426,2026-06-23T21:57:55,23-06-2026,21,Tuesday,Chennai,Tamil Nadu,mobile_ios,34,30-34,80930,High,email,0,step_4_pan_upload,4,PAN Upload,1463
USR009427,2026-06-08T09:27:42,08-06-2026,9,Monday,Pune,Maharashtra,desktop,48,45+,48907,Middle,organic_search,0,step_1_mobile_entry,1,Mobile Entry,557
USR009428,2026-01-16T02:24:06,16-01-2026,2,Friday,Kolkata,West Bengal,desktop,33,30-34,52241,Upper-Middle,organic_search,1,completed,9,Completed,366
USR009429,2026-05-17T13:19:34,17-05-2026,13,Sunday,Delhi,Delhi,mobile_android,38,35-39,23680,Low,paid_ads,1,completed,9,Completed,990
USR009430,2026-04-14T01:35:10,14-04-2026,1,Tuesday,Delhi,Delhi,desktop,26,25-29,46378,Middle,paid_ads,1,completed,9,Completed,1387
USR009431,2026-02-13T07:40:16,13-02-2026,7,Friday,Pune,Maharashtra,desktop,26,25-29,73732,Upper-Middle,referral,0,step_8_final_submit,8,Final Submit,1652
USR009432,2026-06-09T02:53:51,09-06-2026,2,Tuesday,Delhi,Delhi,mobile_android,25,25-29,63691,Upper-Middle,organic_search,0,step_3_personal_details,3,Personal Details,694
USR009433,2026-01-16T10:37:34,16-01-2026,10,Friday,Bengaluru,Karnataka,mobile_android,26,25-29,80765,High,referral,0,step_3_personal_details,3,Personal Details,811
USR009434,2026-04-24T17:38:13,24-04-2026,17,Friday,Mumbai,Maharashtra,mobile_ios,36,35-39,49698,Middle,paid_ads,1,completed,9,Completed,846
USR009435,2026-06-16T21:24:29,16-06-2026,21,Tuesday,Delhi,Delhi,desktop,21,21-24,47397,Middle,organic_search,1,completed,9,Completed,450
USR009436,2026-06-01T21:18:50,01-06-2026,21,Monday,Bengaluru,Karnataka,mobile_android,37,35-39,33449,Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,615
USR009437,2026-02-23T17:45:39,23-02-2026,17,Monday,Bengaluru,Karnataka,mobile_android,31,30-34,87537,High,social_media,0,step_4_pan_upload,4,PAN Upload,1341
USR009438,2026-03-17T04:34:30,17-03-2026,4,Tuesday,Hyderabad,Telangana,mobile_ios,25,25-29,28570,Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,1703
USR009439,2026-02-13T21:44:10,13-02-2026,21,Friday,Hyderabad,Telangana,mobile_android,23,21-24,63166,Upper-Middle,paid_ads,0,step_6_income_details,6,Income Details,1119
