user_id,start_timestamp,start_date,start_hour,start_day_of_week,city,state,device,age,age_group,income,income_bracket,acquisition_source,completed,dropped_at_step,dropped_at_step_number,step_label,total_time_seconds
USR008944,2026-01-28T04:40:27,2026-01-28,4,Wednesday,Bengaluru,Karnataka,desktop,30,30-34,48803,Middle,organic_search,1,completed,9,Completed,695
USR008945,2026-02-08T23:38:54,2026-02-08,23,Sunday,Ahmedabad,Gujarat,mobile_android,40,40-44,64825,Upper-Middle,organic_search,1,completed,9,Completed,830
USR008946,2026-05-14T16:17:34,2026-05-14,16,Thursday,Bengaluru,Karnataka,mobile_android,30,30-34,34103,Middle,social_media,1,completed,9,Completed,919
USR008947,2026-01-13T05:02:34,2026-01-13,5,Tuesday,Ahmedabad,Gujarat,mobile_android,30,30-34,23132,Low,email,1,completed,9,Completed,66
USR008948,2026-03-06T10:33:25,2026-03-06,10,Friday,Kolkata,West Bengal,mobile_android,28,25-29,54961,Upper-Middle,social_media,1,completed,9,Completed,838
USR008949,2026-06-10T18:46:34,2026-06-10,18,Wednesday,Mumbai,Maharashtra,mobile_ios,28,25-29,71609,Upper-Middle,organic_search,1,completed,9,Completed,391
USR008950,2026-02-12T17:53:34,2026-02-12,17,Thursday,Bengaluru,Karnataka,desktop,29,25-29,63569,Upper-Middle,referral,1,completed,9,Completed,1548
USR008951,2026-04-16T04:35:40,2026-04-16,4,Thursday,Ahmedabad,Gujarat,mobile_ios,41,40-44,48405,Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,955
USR008952,2026-02-02T04:44:19,2026-02-02,4,Monday,Kolkata,West Bengal,mobile_android,32,30-34,38860,Middle,referral,1,completed,9,Completed,477
USR008953,2026-02-27T17:14:31,2026-02-27,17,Friday,Mumbai,Maharashtra,mobile_android,52,45+,102075,High,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,147
USR008954,2026-04-03T13:57:10,2026-04-03,13,Friday,Chennai,Tamil Nadu,mobile_android,37,35-39,50295,Upper-Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,174
USR008955,2026-01-04T23:47:36,2026-01-04,23,Sunday,Bengaluru,Karnataka,mobile_ios,22,21-24,65893,Upper-Middle,paid_ads,0,step_3_personal_details,3,Personal Details,1326
USR008956,2026-02-06T22:18:09,2026-02-06,22,Friday,Delhi,Delhi,mobile_android,49,45+,35026,Middle,social_media,0,step_3_personal_details,3,Personal Details,1768
USR008957,2026-04-11T17:28:57,2026-04-11,17,Saturday,Mumbai,Maharashtra,mobile_android,21,21-24,77112,Upper-Middle,referral,0,step_7_loan_preferences,7,Loan Preferences,743
USR008958,2026-06-25T16:52:23,2026-06-25,16,Thursday,Mumbai,Maharashtra,mobile_android,40,40-44,83302,High,paid_ads,0,step_3_personal_details,3,Personal Details,1374
USR008959,2026-01-04T14:23:31,2026-01-04,14,Sunday,Mumbai,Maharashtra,tablet,21,21-24,60123,Upper-Middle,paid_ads,1,completed,9,Completed,448
USR008960,2026-04-23T08:59:08,2026-04-23,8,Thursday,Mumbai,Maharashtra,mobile_android,32,30-34,50985,Upper-Middle,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,820
USR008961,2026-04-15T05:07:31,2026-04-15,5,Wednesday,Mumbai,Maharashtra,mobile_android,34,30-34,37473,Middle,organic_search,1,completed,9,Completed,562
USR008962,2026-01-14T14:03:40,2026-01-14,14,Wednesday,Ahmedabad,Gujarat,mobile_ios,51,45+,36864,Middle,social_media,1,completed,9,Completed,1517
USR008963,2026-03-15T19:26:07,2026-03-15,19,Sunday,Hyderabad,Telangana,desktop,42,40-44,51060,Upper-Middle,email,0,step_6_income_details,6,Income Details,745
USR008964,2026-03-09T14:03:17,2026-03-09,14,Monday,Kolkata,West Bengal,mobile_android,33,30-34,41048,Middle,organic_search,1,completed,9,Completed,78
USR008965,2026-03-25T07:10:02,2026-03-25,7,Wednesday,Mumbai,Maharashtra,mobile_android,44,40-44,49316,Middle,paid_ads,1,completed,9,Completed,1579
USR008966,2026-01-22T14:54:44,2026-01-22,14,Thursday,Delhi,Delhi,mobile_ios,33,30-34,74572,Upper-Middle,paid_ads,0,step_3_personal_details,3,Personal Details,784
USR008967,2026-06-18T14:56:58,2026-06-18,14,Thursday,Mumbai,Maharashtra,desktop,21,21-24,79602,Upper-Middle,referral,1,completed,9,Completed,656
USR008968,2026-06-29T03:56:54,2026-06-29,3,Monday,Delhi,Delhi,mobile_android,25,25-29,49792,Middle,paid_ads,1,completed,9,Completed,1286
USR008969,2026-04-12T12:47:06,2026-04-12,12,Sunday,Kolkata,West Bengal,desktop,25,25-29,27777,Middle,paid_ads,1,completed,9,Completed,635
USR008970,2026-01-17T07:13:49,2026-01-17,7,Saturday,Pune,Maharashtra,desktop,21,21-24,55832,Upper-Middle,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,446
USR008971,2026-04-07T18:58:06,2026-04-07,18,Tuesday,Delhi,Delhi,mobile_android,44,40-44,80682,High,social_media,1,completed,9,Completed,923
USR008972,2026-06-06T10:41:37,2026-06-06,10,Saturday,Hyderabad,Telangana,tablet,44,40-44,43448,Middle,organic_search,1,completed,9,Completed,1658
USR008973,2026-02-13T02:49:42,2026-02-13,2,Friday,Ahmedabad,Gujarat,mobile_android,21,21-24,55615,Upper-Middle,referral,0,step_5_aadhaar_verify,5,Aadhaar Verify,352
USR008974,2026-06-07T17:21:32,2026-06-07,17,Sunday,Delhi,Delhi,mobile_android,22,21-24,55199,Upper-Middle,paid_ads,1,completed,9,Completed,1557
USR008975,2026-03-13T17:53:33,2026-03-13,17,Friday,Mumbai,Maharashtra,mobile_android,21,21-24,61123,Upper-Middle,organic_search,1,completed,9,Completed,1151
USR008976,2026-05-18T21:36:42,2026-05-18,21,Monday,Mumbai,Maharashtra,mobile_android,38,35-39,96510,High,referral,0,step_7_loan_preferences,7,Loan Preferences,329
USR008977,2026-04-13T08:54:39,2026-04-13,8,Monday,Mumbai,Maharashtra,desktop,23,21-24,57469,Upper-Middle,social_media,1,completed,9,Completed,326
USR008978,2026-03-19T08:54:27,2026-03-19,8,Thursday,Hyderabad,Telangana,mobile_android,27,25-29,78223,Upper-Middle,organic_search,1,completed,9,Completed,738
USR008979,2026-06-18T02:17:02,2026-06-18,2,Thursday,Bengaluru,Karnataka,desktop,28,25-29,52567,Upper-Middle,paid_ads,1,completed,9,Completed,1046
USR008980,2026-01-17T13:41:13,2026-01-17,13,Saturday,Mumbai,Maharashtra,tablet,44,40-44,48812,Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,884
USR008981,2026-03-01T02:07:28,2026-03-01,2,Sunday,Chennai,Tamil Nadu,tablet,36,35-39,52627,Upper-Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,950
USR008982,2026-03-05T08:26:38,2026-03-05,8,Thursday,Delhi,Delhi,mobile_android,30,30-34,57268,Upper-Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,1365
USR008983,2026-02-04T19:39:55,2026-02-04,19,Wednesday,Ahmedabad,Gujarat,desktop,21,21-24,15000,Low,referral,1,completed,9,Completed,632
USR008984,2026-01-27T13:12:59,2026-01-27,13,Tuesday,Chennai,Tamil Nadu,mobile_android,39,35-39,57763,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,1166
USR008985,2026-03-14T16:53:39,2026-03-14,16,Saturday,Delhi,Delhi,mobile_android,21,21-24,78711,Upper-Middle,paid_ads,1,completed,9,Completed,135
USR008986,2026-03-30T18:56:05,2026-03-30,18,Monday,Bengaluru,Karnataka,mobile_android,21,21-24,62211,Upper-Middle,paid_ads,1,completed,9,Completed,936
USR008987,2026-01-27T14:54:18,2026-01-27,14,Tuesday,Mumbai,Maharashtra,mobile_ios,32,30-34,64623,Upper-Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,970
USR008988,2026-05-27T13:45:45,2026-05-27,13,Wednesday,Delhi,Delhi,mobile_android,21,21-24,56191,Upper-Middle,referral,1,completed,9,Completed,810
USR008989,2026-03-17T07:47:01,2026-03-17,7,Tuesday,Bengaluru,Karnataka,mobile_ios,38,35-39,96881,High,organic_search,0,step_7_loan_preferences,7,Loan Preferences,828
USR008990,2026-06-03T16:04:08,2026-06-03,16,Wednesday,Hyderabad,Telangana,mobile_android,34,30-34,68996,Upper-Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,1781
USR008991,2026-01-10T12:43:11,2026-01-10,12,Saturday,Pune,Maharashtra,mobile_android,33,30-34,42502,Middle,referral,1,completed,9,Completed,1555
USR008992,2026-04-21T10:50:48,2026-04-21,10,Tuesday,Delhi,Delhi,mobile_android,22,21-24,48480,Middle,organic_search,0,step_6_income_details,6,Income Details,1540
USR008993,2026-03-29T00:27:27,2026-03-29,0,Sunday,Ahmedabad,Gujarat,desktop,32,30-34,45582,Middle,social_media,0,step_6_income_details,6,Income Details,1358
USR008994,2026-04-05T23:01:03,2026-04-05,23,Sunday,Mumbai,Maharashtra,mobile_ios,21,21-24,40189,Middle,social_media,1,completed,9,Completed,413
USR008995,2026-05-09T10:38:01,2026-05-09,10,Saturday,Pune,Maharashtra,tablet,34,30-34,48188,Middle,organic_search,1,completed,9,Completed,1320
USR008996,2026-04-24T12:15:58,2026-04-24,12,Friday,Hyderabad,Telangana,desktop,27,25-29,78830,Upper-Middle,social_media,1,completed,9,Completed,645
USR008997,2026-06-12T17:38:52,2026-06-12,17,Friday,Mumbai,Maharashtra,mobile_android,38,35-39,48187,Middle,referral,0,step_3_personal_details,3,Personal Details,993
USR008998,2026-06-22T20:35:37,2026-06-22,20,Monday,Hyderabad,Telangana,desktop,43,40-44,53046,Upper-Middle,organic_search,1,completed,9,Completed,1580
USR008999,2026-04-14T08:21:21,2026-04-14,8,Tuesday,Delhi,Delhi,mobile_ios,35,35-39,51374,Upper-Middle,paid_ads,1,completed,9,Completed,1659
USR009000,2026-03-22T03:27:20,2026-03-22,3,Sunday,Mumbai,Maharashtra,mobile_ios,32,30-34,55333,Upper-Middle,social_media,1,completed,9,Completed,972
USR009001,2026-01-28T11:03:15,2026-01-28,11,Wednesday,Pune,Maharashtra,mobile_android,24,21-24,65129,Upper-Middle,social_media,1,completed,9,Completed,821
USR009002,2026-06-28T10:51:27,2026-06-28,10,Sunday,Delhi,Delhi,mobile_ios,26,25-29,81193,High,social_media,1,completed,9,Completed,519
USR009003,2026-01-13T05:38:43,2026-01-13,5,Tuesday,Ahmedabad,Gujarat,mobile_ios,27,25-29,43732,Middle,paid_ads,1,completed,9,Completed,319
USR009004,2026-04-10T14:01:58,2026-04-10,14,Friday,Ahmedabad,Gujarat,desktop,46,45+,43678,Middle,paid_ads,1,completed,9,Completed,1478
USR009005,2026-03-26T10:47:58,2026-03-26,10,Thursday,Pune,Maharashtra,mobile_ios,21,21-24,45572,Middle,social_media,1,completed,9,Completed,1587
USR009006,2026-03-09T12:51:06,2026-03-09,12,Monday,Pune,Maharashtra,mobile_ios,40,40-44,39880,Middle,organic_search,0,step_6_income_details,6,Income Details,1389
USR009007,2026-05-10T03:28:41,2026-05-10,3,Sunday,Delhi,Delhi,mobile_ios,27,25-29,55821,Upper-Middle,paid_ads,0,step_8_final_submit,8,Final Submit,1577
USR009008,2026-04-20T17:40:06,2026-04-20,17,Monday,Ahmedabad,Gujarat,mobile_android,25,25-29,48574,Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,1075
USR009009,2026-06-28T11:24:58,2026-06-28,11,Sunday,Kolkata,West Bengal,desktop,28,25-29,31820,Middle,paid_ads,1,completed,9,Completed,715
USR009010,2026-03-17T12:36:32,2026-03-17,12,Tuesday,Kolkata,West Bengal,mobile_android,43,40-44,68408,Upper-Middle,referral,0,step_2_otp_verification,2,OTP Verification,1291
USR009011,2026-01-27T07:14:35,2026-01-27,7,Tuesday,Hyderabad,Telangana,desktop,28,25-29,90955,High,organic_search,1,completed,9,Completed,1364
USR009012,2026-01-01T18:04:06,2026-01-01,18,Thursday,Mumbai,Maharashtra,mobile_android,48,45+,91839,High,paid_ads,0,step_3_personal_details,3,Personal Details,800
USR009013,2026-04-22T09:19:32,2026-04-22,9,Wednesday,Mumbai,Maharashtra,mobile_ios,21,21-24,31519,Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,123
USR009014,2026-02-14T19:19:59,2026-02-14,19,Saturday,Bengaluru,Karnataka,mobile_android,45,45+,54433,Upper-Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,1559
USR009015,2026-01-15T00:10:34,2026-01-15,0,Thursday,Pune,Maharashtra,mobile_ios,46,45+,64745,Upper-Middle,email,0,step_3_personal_details,3,Personal Details,860
USR009016,2026-05-02T03:06:47,2026-05-02,3,Saturday,Hyderabad,Telangana,mobile_ios,35,35-39,50002,Upper-Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,835
USR009017,2026-04-09T15:45:24,2026-04-09,15,Thursday,Delhi,Delhi,mobile_ios,22,21-24,67757,Upper-Middle,organic_search,1,completed,9,Completed,901
USR009018,2026-02-22T08:42:19,2026-02-22,8,Sunday,Chennai,Tamil Nadu,mobile_android,31,30-34,32090,Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,1277
USR009019,2026-06-20T13:02:50,2026-06-20,13,Saturday,Delhi,Delhi,mobile_android,31,30-34,64649,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,180
USR009020,2026-02-25T13:53:58,2026-02-25,13,Wednesday,Pune,Maharashtra,mobile_android,29,25-29,52118,Upper-Middle,referral,0,step_5_aadhaar_verify,5,Aadhaar Verify,1076
USR009021,2026-04-20T09:35:11,2026-04-20,9,Monday,Kolkata,West Bengal,mobile_ios,24,21-24,22635,Low,paid_ads,1,completed,9,Completed,1638
USR009022,2026-06-28T18:31:49,2026-06-28,18,Sunday,Kolkata,West Bengal,desktop,43,40-44,50169,Upper-Middle,organic_search,1,completed,9,Completed,355
USR009023,2026-06-20T10:33:44,2026-06-20,10,Saturday,Delhi,Delhi,mobile_android,23,21-24,48151,Middle,organic_search,1,completed,9,Completed,1568
USR009024,2026-05-02T15:23:14,2026-05-02,15,Saturday,Pune,Maharashtra,mobile_ios,27,25-29,55456,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,874
USR009025,2026-01-31T16:21:21,2026-01-31,16,Saturday,Chennai,Tamil Nadu,mobile_android,22,21-24,44478,Middle,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,602
USR009026,2026-04-23T07:12:20,2026-04-23,7,Thursday,Kolkata,West Bengal,mobile_android,22,21-24,60588,Upper-Middle,paid_ads,1,completed,9,Completed,979
USR009027,2026-01-03T23:28:54,2026-01-03,23,Saturday,Bengaluru,Karnataka,mobile_android,31,30-34,70624,Upper-Middle,social_media,0,step_6_income_details,6,Income Details,1513
USR009028,2026-05-04T18:22:21,2026-05-04,18,Monday,Pune,Maharashtra,desktop,40,40-44,70668,Upper-Middle,paid_ads,1,completed,9,Completed,1763
USR009029,2026-01-03T13:54:04,2026-01-03,13,Saturday,Ahmedabad,Gujarat,mobile_ios,21,21-24,54521,Upper-Middle,paid_ads,1,completed,9,Completed,807
USR009030,2026-05-07T16:57:58,2026-05-07,16,Thursday,Hyderabad,Telangana,mobile_android,23,21-24,29640,Middle,paid_ads,1,completed,9,Completed,1660
USR009031,2026-05-14T20:49:34,2026-05-14,20,Thursday,Pune,Maharashtra,mobile_ios,26,25-29,51739,Upper-Middle,referral,1,completed,9,Completed,1148
USR009032,2026-02-08T08:35:17,2026-02-08,8,Sunday,Bengaluru,Karnataka,desktop,32,30-34,30543,Middle,referral,1,completed,9,Completed,193
USR009033,2026-05-27T20:45:40,2026-05-27,20,Wednesday,Bengaluru,Karnataka,desktop,40,40-44,65318,Upper-Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,1224
USR009034,2026-03-18T20:15:55,2026-03-18,20,Wednesday,Bengaluru,Karnataka,desktop,22,21-24,90416,High,organic_search,0,step_6_income_details,6,Income Details,1524
USR009035,2026-03-15T18:50:51,2026-03-15,18,Sunday,Pune,Maharashtra,mobile_android,40,40-44,46551,Middle,organic_search,1,completed,9,Completed,274
USR009036,2026-05-04T16:58:24,2026-05-04,16,Monday,Chennai,Tamil Nadu,tablet,48,45+,47671,Middle,social_media,0,step_3_personal_details,3,Personal Details,451
USR009037,2026-04-07T22:14:29,2026-04-07,22,Tuesday,Hyderabad,Telangana,mobile_android,31,30-34,40250,Middle,social_media,1,completed,9,Completed,180
USR009038,2026-04-06T17:57:11,2026-04-06,17,Monday,Bengaluru,Karnataka,mobile_android,21,21-24,65636,Upper-Middle,referral,0,step_3_personal_details,3,Personal Details,321
USR009039,2026-02-15T05:27:05,2026-02-15,5,Sunday,Ahmedabad,Gujarat,mobile_android,40,40-44,26009,Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,1507
USR009040,2026-06-07T19:54:16,2026-06-07,19,Sunday,Delhi,Delhi,mobile_ios,40,40-44,54981,Upper-Middle,paid_ads,1,completed,9,Completed,1433
USR009041,2026-02-27T19:15:07,2026-02-27,19,Friday,Bengaluru,Karnataka,mobile_ios,35,35-39,106686,High,social_media,1,completed,9,Completed,570
USR009042,2026-03-24T18:57:38,2026-03-24,18,Tuesday,Mumbai,Maharashtra,mobile_android,30,30-34,104897,High,referral,1,completed,9,Completed,1196
USR009043,2026-06-21T12:07:58,2026-06-21,12,Sunday,Mumbai,Maharashtra,mobile_android,35,35-39,51313,Upper-Middle,referral,1,completed,9,Completed,881
USR009044,2026-02-03T06:57:42,2026-02-03,6,Tuesday,Delhi,Delhi,mobile_android,21,21-24,36993,Middle,organic_search,0,step_3_personal_details,3,Personal Details,1280
USR009045,2026-05-20T14:04:30,2026-05-20,14,Wednesday,Kolkata,West Bengal,mobile_ios,30,30-34,55940,Upper-Middle,paid_ads,1,completed,9,Completed,713
USR009046,2026-04-22T20:52:04,2026-04-22,20,Wednesday,Delhi,Delhi,mobile_ios,44,40-44,50826,Upper-Middle,email,1,completed,9,Completed,559
USR009047,2026-01-03T18:13:37,2026-01-03,18,Saturday,Pune,Maharashtra,mobile_android,40,40-44,58181,Upper-Middle,organic_search,0,step_3_personal_details,3,Personal Details,1421
USR009048,2026-05-01T21:47:34,2026-05-01,21,Friday,Bengaluru,Karnataka,mobile_android,30,30-34,68181,Upper-Middle,referral,1,completed,9,Completed,1256
USR009049,2026-06-05T04:44:09,2026-06-05,4,Friday,Delhi,Delhi,desktop,30,30-34,59854,Upper-Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,1716
USR009050,2026-01-07T18:04:06,2026-01-07,18,Wednesday,Bengaluru,Karnataka,mobile_android,42,40-44,50457,Upper-Middle,organic_search,1,completed,9,Completed,1588
USR009051,2026-04-11T22:40:00,2026-04-11,22,Saturday,Delhi,Delhi,tablet,31,30-34,43697,Middle,organic_search,1,completed,9,Completed,1098
USR009052,2026-04-27T06:32:28,2026-04-27,6,Monday,Kolkata,West Bengal,mobile_ios,21,21-24,57289,Upper-Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,1613
USR009053,2026-03-01T23:44:11,2026-03-01,23,Sunday,Mumbai,Maharashtra,mobile_android,30,30-34,60186,Upper-Middle,social_media,0,step_6_income_details,6,Income Details,1464
USR009054,2026-03-17T15:36:12,2026-03-17,15,Tuesday,Mumbai,Maharashtra,mobile_ios,30,30-34,69989,Upper-Middle,paid_ads,0,step_8_final_submit,8,Final Submit,1183
USR009055,2026-03-17T03:55:36,2026-03-17,3,Tuesday,Delhi,Delhi,mobile_android,30,30-34,60633,Upper-Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,881
USR009056,2026-03-29T04:38:04,2026-03-29,4,Sunday,Pune,Maharashtra,mobile_android,25,25-29,78041,Upper-Middle,social_media,0,step_3_personal_details,3,Personal Details,492
USR009057,2026-03-17T03:23:53,2026-03-17,3,Tuesday,Chennai,Tamil Nadu,mobile_ios,46,45+,79030,Upper-Middle,paid_ads,0,step_8_final_submit,8,Final Submit,1626
USR009058,2026-04-11T02:59:27,2026-04-11,2,Saturday,Bengaluru,Karnataka,desktop,34,30-34,44624,Middle,social_media,1,completed,9,Completed,1373
USR009059,2026-01-25T01:19:00,2026-01-25,1,Sunday,Delhi,Delhi,mobile_ios,27,25-29,59012,Upper-Middle,organic_search,0,step_1_mobile_entry,1,Mobile Entry,800
USR009060,2026-06-29T15:01:22,2026-06-29,15,Monday,Chennai,Tamil Nadu,mobile_android,28,25-29,46151,Middle,organic_search,0,step_4_pan_upload,4,PAN Upload,79
USR009061,2026-04-20T17:12:08,2026-04-20,17,Monday,Delhi,Delhi,mobile_ios,45,45+,65379,Upper-Middle,organic_search,0,step_4_pan_upload,4,PAN Upload,246
USR009062,2026-02-18T23:51:55,2026-02-18,23,Wednesday,Bengaluru,Karnataka,mobile_android,21,21-24,66902,Upper-Middle,organic_search,0,step_6_income_details,6,Income Details,942
USR009063,2026-05-27T06:48:28,2026-05-27,6,Wednesday,Bengaluru,Karnataka,desktop,29,25-29,17184,Low,referral,1,completed,9,Completed,558
USR009064,2026-05-01T03:52:06,2026-05-01,3,Friday,Hyderabad,Telangana,mobile_ios,44,40-44,74919,Upper-Middle,paid_ads,1,completed,9,Completed,724
USR009065,2026-06-10T04:40:22,2026-06-10,4,Wednesday,Mumbai,Maharashtra,mobile_android,42,40-44,33267,Middle,social_media,1,completed,9,Completed,552
USR009066,2026-06-05T16:56:15,2026-06-05,16,Friday,Delhi,Delhi,desktop,29,25-29,74317,Upper-Middle,social_media,1,completed,9,Completed,1572
USR009067,2026-05-27T17:09:40,2026-05-27,17,Wednesday,Kolkata,West Bengal,mobile_android,35,35-39,66579,Upper-Middle,organic_search,1,completed,9,Completed,472
USR009068,2026-04-03T14:13:06,2026-04-03,14,Friday,Delhi,Delhi,mobile_android,26,25-29,68141,Upper-Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,487
USR009069,2026-06-09T11:05:33,2026-06-09,11,Tuesday,Hyderabad,Telangana,mobile_android,39,35-39,66533,Upper-Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,1419
USR009070,2026-02-22T23:23:56,2026-02-22,23,Sunday,Pune,Maharashtra,mobile_android,30,30-34,44080,Middle,paid_ads,1,completed,9,Completed,650
USR009071,2026-01-18T01:12:31,2026-01-18,1,Sunday,Mumbai,Maharashtra,mobile_android,29,25-29,37890,Middle,paid_ads,1,completed,9,Completed,1687
USR009072,2026-02-04T08:58:29,2026-02-04,8,Wednesday,Ahmedabad,Gujarat,mobile_android,39,35-39,40892,Middle,organic_search,0,step_1_mobile_entry,1,Mobile Entry,68
USR009073,2026-04-05T11:35:23,2026-04-05,11,Sunday,Ahmedabad,Gujarat,mobile_android,39,35-39,41030,Middle,organic_search,1,completed,9,Completed,639
USR009074,2026-03-14T08:48:47,2026-03-14,8,Saturday,Chennai,Tamil Nadu,mobile_android,36,35-39,56436,Upper-Middle,social_media,1,completed,9,Completed,802
USR009075,2026-02-11T19:46:44,2026-02-11,19,Wednesday,Chennai,Tamil Nadu,mobile_android,29,25-29,31286,Middle,paid_ads,1,completed,9,Completed,1451
USR009076,2026-01-24T03:42:27,2026-01-24,3,Saturday,Delhi,Delhi,tablet,28,25-29,43759,Middle,organic_search,0,step_3_personal_details,3,Personal Details,1631
USR009077,2026-03-31T01:19:14,2026-03-31,1,Tuesday,Mumbai,Maharashtra,mobile_android,38,35-39,78968,Upper-Middle,organic_search,1,completed,9,Completed,87
USR009078,2026-04-06T04:31:07,2026-04-06,4,Monday,Chennai,Tamil Nadu,mobile_android,28,25-29,55586,Upper-Middle,social_media,0,step_4_pan_upload,4,PAN Upload,773
USR009079,2026-03-05T11:59:12,2026-03-05,11,Thursday,Chennai,Tamil Nadu,mobile_android,21,21-24,59498,Upper-Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,593
USR009080,2026-02-10T00:44:56,2026-02-10,0,Tuesday,Delhi,Delhi,mobile_ios,30,30-34,53402,Upper-Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,1158
USR009081,2026-06-11T20:43:58,2026-06-11,20,Thursday,Mumbai,Maharashtra,mobile_ios,30,30-34,52907,Upper-Middle,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,205
USR009082,2026-01-23T15:20:46,2026-01-23,15,Friday,Mumbai,Maharashtra,tablet,28,25-29,104814,High,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,837
USR009083,2026-05-04T20:50:37,2026-05-04,20,Monday,Mumbai,Maharashtra,mobile_ios,26,25-29,76991,Upper-Middle,referral,1,completed,9,Completed,693
USR009084,2026-04-09T21:57:57,2026-04-09,21,Thursday,Mumbai,Maharashtra,mobile_android,36,35-39,99631,High,paid_ads,0,step_2_otp_verification,2,OTP Verification,1118
USR009085,2026-02-18T22:48:40,2026-02-18,22,Wednesday,Bengaluru,Karnataka,mobile_android,51,45+,51107,Upper-Middle,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,1194
USR009086,2026-06-07T06:55:39,2026-06-07,6,Sunday,Hyderabad,Telangana,mobile_android,42,40-44,91759,High,paid_ads,1,completed,9,Completed,982
USR009087,2026-01-21T09:06:12,2026-01-21,9,Wednesday,Ahmedabad,Gujarat,mobile_android,24,21-24,71923,Upper-Middle,paid_ads,0,step_6_income_details,6,Income Details,1538
USR009088,2026-02-26T06:32:05,2026-02-26,6,Thursday,Delhi,Delhi,mobile_android,37,35-39,42325,Middle,email,0,step_4_pan_upload,4,PAN Upload,558
USR009089,2026-02-14T18:59:30,2026-02-14,18,Saturday,Kolkata,West Bengal,mobile_ios,39,35-39,63508,Upper-Middle,organic_search,0,step_6_income_details,6,Income Details,1474
USR009090,2026-01-16T18:58:08,2026-01-16,18,Friday,Ahmedabad,Gujarat,mobile_android,50,45+,23591,Low,referral,1,completed,9,Completed,630
USR009091,2026-03-02T17:45:46,2026-03-02,17,Monday,Kolkata,West Bengal,mobile_android,25,25-29,64122,Upper-Middle,referral,0,step_2_otp_verification,2,OTP Verification,1613
USR009092,2026-03-29T01:22:12,2026-03-29,1,Sunday,Chennai,Tamil Nadu,mobile_android,49,45+,27917,Middle,organic_search,0,step_3_personal_details,3,Personal Details,365
USR009093,2026-01-22T10:51:09,2026-01-22,10,Thursday,Kolkata,West Bengal,mobile_ios,29,25-29,45790,Middle,referral,1,completed,9,Completed,1521
USR009094,2026-05-27T05:36:23,2026-05-27,5,Wednesday,Kolkata,West Bengal,mobile_android,45,45+,37932,Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,440
USR009095,2026-04-09T18:01:56,2026-04-09,18,Thursday,Bengaluru,Karnataka,mobile_android,27,25-29,74493,Upper-Middle,organic_search,1,completed,9,Completed,399
USR009096,2026-03-02T14:37:40,2026-03-02,14,Monday,Chennai,Tamil Nadu,mobile_ios,32,30-34,72274,Upper-Middle,social_media,0,step_2_otp_verification,2,OTP Verification,1661
USR009097,2026-06-16T16:14:51,2026-06-16,16,Tuesday,Bengaluru,Karnataka,tablet,21,21-24,68939,Upper-Middle,organic_search,0,step_4_pan_upload,4,PAN Upload,1071
USR009098,2026-01-26T18:13:20,2026-01-26,18,Monday,Bengaluru,Karnataka,mobile_ios,28,25-29,72946,Upper-Middle,paid_ads,1,completed,9,Completed,161
USR009099,2026-05-01T00:55:29,2026-05-01,0,Friday,Mumbai,Maharashtra,mobile_ios,25,25-29,71926,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,641
USR009100,2026-02-22T14:23:37,2026-02-22,14,Sunday,Mumbai,Maharashtra,mobile_android,31,30-34,77394,Upper-Middle,organic_search,1,completed,9,Completed,1601
